Election Date,Election Name,County ID,County Name,Ballot Measure ID,Ballot Measure Name,Ballot Measure Title,Yes Votes,No Votes
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"18,442","21,998"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 25,Eliminates Money Bail System,"11,596","28,889"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"8,509","19,512"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","6,864","21,575"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"4,544","23,530"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"9,151","19,178"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"5,411","22,972"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"10,071","17,760"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"13,998","13,795"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"5,139","22,917"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"19,365","8,761"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"6,008","22,177"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"11,632","16,234"
11/3/2020,"November 3, 2020, General Election",52,Tehama,1.9E+11,Proposition 25,Eliminates Money Bail System,"6,478","21,380"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"2,269","3,735"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","2,162","3,981"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"1,473","4,581"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"2,972","3,204"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"1,871","4,306"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"2,616","3,405"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"2,545","3,444"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"1,501","4,518"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"3,681","2,340"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"1,532","4,509"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"2,876","3,158"
11/3/2020,"November 3, 2020, General Election",53,Trinity,1.9E+11,Proposition 25,Eliminates Money Bail System,"2,010","3,964"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"60,160","84,218"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","53,438","92,020"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"40,518","103,873"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"59,825","85,611"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"41,525","103,973"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"63,795","79,001"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"76,886","66,988"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"37,932","106,384"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"97,155","46,860"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"44,506","99,331"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"68,376","74,688"
11/3/2020,"November 3, 2020, General Election",54,Tulare,1.9E+11,Proposition 25,Eliminates Money Bail System,"41,450","101,232"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"10,777","18,919"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","8,983","21,075"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"6,246","23,364"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"11,544","18,432"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"7,132","22,927"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"12,088","17,269"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"13,553","15,707"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"6,771","22,745"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"19,541","10,055"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"6,541","23,103"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"11,944","17,391"
11/3/2020,"November 3, 2020, General Election",55,Tuolumne,1.9E+11,Proposition 25,Eliminates Money Bail System,"8,673","20,688"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"206,686","203,751"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","177,491","239,293"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"156,839","255,527"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"223,156","192,541"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"170,142","246,270"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"205,630","203,320"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"162,659","243,597"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"152,074","257,866"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"246,905","165,792"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"140,977","270,965"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"225,508","182,082"
11/3/2020,"November 3, 2020, General Election",56,Ventura,1.9E+11,Proposition 25,Eliminates Money Bail System,"168,800","237,386"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"51,801","42,683"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","52,304","43,669"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"42,820","51,970"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"59,729","36,247"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"45,087","51,076"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"51,426","42,399"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"31,900","61,766"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"39,576","54,686"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"49,949","45,020"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"33,531","60,559"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"50,253","43,399"
11/3/2020,"November 3, 2020, General Election",57,Yolo,1.9E+11,Proposition 25,Eliminates Money Bail System,"46,587","46,698"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"11,050","17,919"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","9,015","20,224"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"6,616","22,311"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"11,698","17,477"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"7,441","21,798"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"12,618","16,199"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"13,800","14,606"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"7,306","21,256"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"19,540","9,158"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"7,688","20,846"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"13,560","14,868"
11/3/2020,"November 3, 2020, General Election",58,Yuba,1.9E+11,Proposition 25,Eliminates Money Bail System,"8,315","19,824"
