YEAR,COUNTY,PYMT_AMT,PYMT_PCT,PYMT_PC,PYMT_PER_USER,STDZ_PYMT_AMT,STDZ_PYMT_PCT,STDZ_PYMT_PC,STDZ_PYMT_PER_USER,USER_CNT,USER_PCT,VISITS_PER_1000,AVG_AGE,FEML_PCT,MALE_PCT,RACE_WHT_PCT,RACE_BLACK_PCT,RACE_HSPNC_PCT,RACE_OTHR_PCT,DUAL_PCT
2021,Mono,,,,,,,,,0,,,72.0,0.4819,0.5181,,,,,0.1256
2021,Monterey,17049088.84,0.0248,312.19,36902.79,11826452.41,0.0246,216.55,25598.38,462,0.0085,1176.6278,73.0,0.5443,0.4557,0.5673,0.0265,0.3082,0.098,0.2518
2021,Napa,3784723.33,0.019,254.3,31804.4,2800973.48,0.0193,188.2,23537.59,119,0.008,965.0608,73.0,0.5152,0.4848,0.7445,0.0201,0.1663,0.0691,0.251
2021,Nevada,2033970.22,0.0088,88.92,31291.85,1682192.45,0.0095,73.54,25879.88,65,0.0028,405.2199,73.0,0.5268,0.4732,0.9221,0.0028,0.0311,0.044,0.136
2021,Orange,62536067.74,0.0223,308.42,28464.3,54148489.91,0.0229,267.06,24646.56,2197,0.0108,1458.2067,74.0,0.5574,0.4426,0.6318,0.0123,0.1002,0.2557,0.2628
2021,Placer,6827845.91,0.0153,189.38,33969.38,4966142.4,0.0147,137.74,24707.18,201,0.0056,725.9389,73.0,0.5434,0.4566,0.8521,0.0142,0.0599,0.0738,0.1392
2021,Plumas,489003.53,0.0082,85.07,27166.86,458990.4,0.0095,79.85,25499.47,18,0.0031,578.81,72.0,0.507,0.493,0.9238,0.0037,0.0341,0.0384,0.183
2021,Riverside,45658912.67,0.0274,370.04,27908.87,40378872.59,0.0292,327.25,24681.46,1636,0.0133,1817.9431,72.0,0.525,0.475,0.6731,0.0563,0.188,0.0826,0.2215
2021,Sacramento,47759398.12,0.0404,528.54,37487.75,34595144.46,0.0403,382.85,27154.74,1274,0.0141,1977.2579,70.0,0.537,0.463,0.6249,0.1001,0.1126,0.1625,0.3511
2021,San Benito,3389146.99,0.0333,491.04,41331.06,2302597.82,0.0331,333.61,28080.46,82,0.0119,1886.2649,73.0,0.5429,0.4571,0.5591,0.0091,0.3845,0.0472,0.2162
2021,San Bernardino,46045716.93,0.0405,565.63,28266.25,40851324.44,0.044,501.82,25077.55,1629,0.02,2836.5722,70.0,0.5216,0.4784,0.5403,0.0906,0.2635,0.1056,0.3586
2021,San Diego,70481976.23,0.0265,339.22,30697.72,60384722.67,0.0274,290.62,26299.97,2296,0.0111,1639.2509,73.0,0.5343,0.4657,0.674,0.0396,0.1506,0.1357,0.1958
2021,San Francisco,22860199.63,0.0242,350.44,35663.34,15511621.59,0.0265,237.79,24199.1,641,0.0098,1328.4124,73.0,0.5304,0.4696,0.4075,0.0739,0.0946,0.424,0.517
2021,San Joaquin,25730057.01,0.0413,526.68,33114.62,19849967.23,0.0426,406.32,25546.93,777,0.0159,2109.3485,71.0,0.5349,0.4651,0.555,0.0669,0.2353,0.1429,0.3202
2021,San Luis Obispo,5728201.81,0.0111,113.39,27147.88,4731927.33,0.0111,93.67,22426.2,211,0.0042,569.3501,73.0,0.5402,0.4598,0.8603,0.0073,0.0829,0.0496,0.1388
2021,San Mateo,17219054.36,0.0268,337.29,37110.03,11728437.23,0.0265,229.74,25276.8,464,0.0091,1411.8039,75.0,0.5518,0.4482,0.6301,0.0224,0.1103,0.2372,0.1238
2021,Santa Barbara,15376778.74,0.022,261.3,31835.98,12299618.01,0.0224,209.01,25465.05,483,0.0082,1125.5098,73.0,0.5463,0.4537,0.7097,0.0169,0.2067,0.0667,0.2062
2021,Santa Clara,53019588.57,0.035,483.84,39361.24,36040135.04,0.0352,328.89,26755.85,1347,0.0123,1827.7895,74.0,0.5481,0.4519,0.5304,0.0219,0.1223,0.3254,0.255
2021,Santa Cruz,9558446.48,0.0204,245.06,38081.46,6438425.37,0.0195,165.07,25651.1,251,0.0064,866.5812,73.0,0.5386,0.4614,0.7557,0.0079,0.1727,0.0637,0.2129
2021,Shasta,6339550.08,0.0141,153.62,29486.28,5174474.87,0.0143,125.39,24067.32,215,0.0052,675.3417,71.0,0.5292,0.4708,0.9063,0.0068,0.0406,0.0464,0.2295
2021,Sierra,,,,,,,,,0,,,72.0,0.5336,0.4664,,,,,0.2139
2021,Siskiyou,1330474.71,0.0113,104.63,27152.55,1159410.46,0.0125,91.18,23661.44,49,0.0039,546.6342,72.0,0.5224,0.4776,0.887,0.0106,0.0429,0.0595,0.2332
2021,Solano,18377789.7,0.0423,553.58,36755.58,12841610.51,0.0417,386.82,25683.22,500,0.0151,2175.9443,71.0,0.541,0.459,0.5187,0.1432,0.1647,0.1734,0.2829
2021,Sonoma,11024531.92,0.0186,237.1,36146.01,7921448.37,0.0185,170.36,25971.96,305,0.0066,893.1974,73.0,0.5487,0.4513,0.8273,0.012,0.0947,0.0659,0.2114
2021,Stanislaus,18146780.39,0.0387,499.07,30396.62,15151888.97,0.041,416.71,25380.05,597,0.0164,2141.0577,70.0,0.5352,0.4648,0.6333,0.0288,0.2571,0.0807,0.3802
2021,Sutter,4168463.61,0.0205,281.03,27789.76,3461841.84,0.0218,233.39,23078.95,150,0.0101,1169.7566,72.0,0.5407,0.4593,0.6635,0.0189,0.1511,0.1664,0.291
2021,Tehama,2792944.27,0.0201,219.64,33249.34,2390254.6,0.0219,187.97,28455.41,84,0.0066,967.8358,72.0,0.5247,0.4753,0.8663,0.0051,0.0906,0.038,0.2562
2021,Trinity,,,,,,,,,0,,,72.0,0.4853,0.5147,,,,,0.2413
2021,Tulare,15534882.94,0.0304,365.19,23221.05,15677714.68,0.0359,368.55,23434.55,669,0.0157,2018.7828,72.0,0.529,0.471,0.5579,0.0133,0.3756,0.0532,0.3681
2021,Tuolumne,1570895.87,0.0099,109.95,26181.6,1322059.84,0.011,92.54,22034.33,60,0.0042,554.2101,73.0,0.5327,0.4673,0.9098,0.0032,0.0505,0.0365,0.1626
2021,Ventura,22654407.69,0.0194,271.89,29231.49,18979581.35,0.0201,227.79,24489.78,775,0.0093,1240.1075,73.0,0.5529,0.4471,0.6912,0.0158,0.1966,0.0964,0.2115
2021,Yolo,6385331.79,0.0385,448.25,38465.85,4586020.23,0.0376,321.94,27626.63,166,0.0117,1635.451,72.0,0.5431,0.4569,0.6416,0.0251,0.2187,0.1146,0.332
2021,Yuba,2832011.24,0.022,289.48,25981.75,2338549.8,0.0231,239.04,21454.59,109,0.0111,1244.8124,70.0,0.518,0.482,0.7651,0.0274,0.1358,0.0717,0.3216
2021,nan,,,,,,,,,0,,,,,,,,,,
2022,Alameda,43321982.92,0.0304,456.58,37508.21,30277551.57,0.0311,319.1,26214.33,1155,0.0122,1681.1159,73.0,0.5484,0.4516,0.4311,0.1233,0.1202,0.3254,0.3952
2022,Alpine,,,,,,,,,0,,,72.0,0.5172,0.4828,,,,,0.1681
2022,Amador,818594.02,0.0086,103.88,31484.39,616926.94,0.0087,78.29,23727.96,26,0.0033,579.6954,73.0,0.5332,0.4668,0.9091,0.003,0.0513,0.0365,0.1381
2022,Butte,6741305.87,0.0137,179.82,28932.64,6144920.67,0.0149,163.91,26373.05,233,0.0062,810.6428,72.0,0.5361,0.4639,0.8681,0.0105,0.0712,0.0501,0.2363
2022,Calaveras,1055995.46,0.008,90.68,30171.3,850497.92,0.0084,73.04,24299.94,35,0.003,430.5711,73.0,0.5269,0.4731,0.8999,0.006,0.0555,0.0386,0.1596
2022,Colusa,1508827.38,0.035,439.38,34291.53,1216715.41,0.0369,354.31,27652.62,44,0.0128,1723.0635,72.0,0.5125,0.4875,0.5804,0.0125,0.3617,0.0454,0.3465
2022,Contra Costa,31501691.38,0.027,401.81,37862.61,22049324.89,0.0267,281.24,26501.59,832,0.0106,1441.9133,73.0,0.5494,0.4506,0.6198,0.0814,0.1249,0.1739,0.2631
2022,Del Norte,697296.75,0.0105,115.64,31695.31,592040.07,0.0115,98.18,26910.91,22,0.0036,501.8242,71.0,0.5191,0.4809,0.865,0.0032,0.0582,0.0736,0.3048
2022,El Dorado,2805117.95,0.0094,112.74,31167.98,2165439.96,0.0097,87.03,24060.44,90,0.0036,441.7025,73.0,0.5209,0.4791,0.8885,0.0055,0.0499,0.0561,0.1508
2022,Fresno,24205398.48,0.0256,337.13,25723.06,23150198.37,0.0285,322.43,24601.7,941,0.0131,1707.6004,72.0,0.5349,0.4651,0.5647,0.0394,0.2919,0.1039,0.3321
2022,Glenn,1684817.83,0.0237,325.0,28080.3,1557450.76,0.0264,300.43,25957.51,60,0.0116,1624.8071,72.0,0.5303,0.4697,0.7377,0.0062,0.2124,0.0438,0.3084
2022,Humboldt,3462488.34,0.0129,130.97,29593.92,2907017.54,0.014,109.96,24846.3,117,0.0044,573.1901,71.0,0.5346,0.4654,0.8816,0.0081,0.0391,0.0712,0.2605
2022,Imperial,12770714.56,0.047,690.12,26716.98,12982476.14,0.0544,701.57,27159.99,478,0.0258,3656.3091,72.0,0.5348,0.4652,0.2148,0.0108,0.7484,0.0259,0.5677
2022,Inyo,752834.23,0.0139,191.32,32731.92,660209.5,0.0159,167.78,28704.76,23,0.0058,904.4473,73.0,0.5212,0.4788,,,,,0.2079
2022,Kern,23431151.15,0.0289,403.1,28230.3,20920052.0,0.0306,359.9,25204.88,830,0.0143,1923.5824,70.0,0.527,0.473,0.5942,0.0466,0.2922,0.067,0.3808
2022,Kings,4245622.67,0.0308,384.71,25271.56,4105366.99,0.0345,372.0,24436.71,168,0.0152,1912.4683,72.0,0.5363,0.4637,0.537,0.036,0.3588,0.0682,0.3287
2022,Lake,2702058.5,0.0137,196.48,30022.87,2208990.58,0.0156,160.63,24544.34,90,0.0065,868.7464,71.0,0.5191,0.4809,0.8515,0.0213,0.0809,0.0463,0.3402
2022,Lassen,453591.09,0.009,95.75,22679.55,457134.06,0.011,96.5,22856.7,20,0.0042,548.8706,71.0,0.5191,0.4809,0.8896,0.0099,0.0494,0.0511,0.2472
2022,Los Angeles,265026122.09,0.0269,484.17,29535.95,226740191.84,0.0285,414.23,25269.16,8973,0.0164,2181.7567,73.0,0.5562,0.4438,0.4989,0.0749,0.21,0.2161,0.4228
2022,Madera,3075373.94,0.0215,248.74,22613.04,3351282.91,0.0269,271.05,24641.79,136,0.011,1484.7946,72.0,0.5237,0.4763,0.6074,0.0252,0.3129,0.0544,0.3298
2022,Marin,2817635.38,0.0072,98.1,37568.47,1586865.15,0.0058,55.25,21158.2,75,0.0026,342.8959,75.0,0.5552,0.4448,0.8498,0.0147,0.0391,0.0964,0.1334
2022,Mariposa,673428.12,0.013,161.34,35443.59,561885.77,0.0137,134.62,29572.94,19,0.0046,587.4461,73.0,0.5208,0.4792,0.8967,0.0053,0.0506,0.0474,0.2072
2022,Mendocino,4060851.89,0.0175,210.58,35007.34,3247761.14,0.0188,168.42,27997.94,116,0.006,915.9407,72.0,0.5246,0.4754,0.8515,0.0061,0.0771,0.0653,0.2728
2022,Merced,12175973.77,0.0338,443.42,30516.22,10205189.51,0.0366,371.65,25576.92,399,0.0145,2056.4478,72.0,0.5386,0.4614,0.5078,0.0407,0.3699,0.0816,0.3751
2022,Modoc,,,,,,,,,0,,,72.0,0.5263,0.4737,,,,,0.2823
2022,Mono,,,,,,,,,0,,,72.0,0.4774,0.5226,,,,,0.1279
2022,Monterey,15688000.13,0.0208,285.26,36654.21,11001749.88,0.021,200.05,25705.02,428,0.0078,1069.7323,73.0,0.5445,0.4555,0.5631,0.0259,0.3129,0.0981,0.2609
2022,Napa,4030863.27,0.0203,279.26,33590.53,3041074.68,0.0208,210.69,25342.29,120,0.0083,1084.9383,73.0,0.5168,0.4832,0.7444,0.0193,0.1659,0.0705,0.2513
2022,Nevada,2057315.32,0.0085,90.7,31171.44,1699881.31,0.0089,74.94,25755.78,66,0.0029,410.9867,73.0,0.5278,0.4722,0.9199,0.0032,0.0322,0.0447,0.1417
2022,Orange,58575716.58,0.0199,288.88,28573.52,51093282.78,0.0206,251.98,24923.55,2050,0.0101,1354.7488,74.0,0.5586,0.4414,0.6309,0.012,0.0992,0.2579,0.264
2022,Placer,6268898.38,0.0137,175.77,35218.53,4574386.93,0.0131,128.26,25698.8,178,0.005,655.0496,74.0,0.5458,0.4542,0.85,0.0142,0.059,0.0768,0.14
2022,Plumas,388886.1,0.0062,67.8,24305.38,370146.43,0.0071,64.53,23134.15,16,0.0028,501.046,72.0,0.5099,0.4901,0.9222,0.004,0.0363,0.0375,0.1935
2022,Riverside,44725234.19,0.0255,365.98,28487.41,39500410.88,0.0271,323.22,25159.5,1570,0.0128,1734.8046,72.0,0.5257,0.4743,0.6689,0.0558,0.1907,0.0847,0.2322
2022,Sacramento,44731813.05,0.0367,513.54,37463.83,32611023.77,0.0371,374.39,27312.42,1194,0.0137,1896.8819,71.0,0.5407,0.4593,0.6232,0.0969,0.1135,0.1663,0.3545
2022,San Benito,2976069.48,0.0286,432.19,41916.47,2028585.23,0.028,294.6,28571.62,71,0.0103,1637.5254,73.0,0.5471,0.4529,0.5608,0.0094,0.3803,0.0494,0.2249
2022,San Bernardino,44952771.39,0.0387,565.95,28983.09,39829595.36,0.0418,501.45,25679.95,1551,0.0195,2753.138,70.0,0.5244,0.4756,0.5315,0.089,0.27,0.1095,0.3708
2022,San Diego,62628297.55,0.0225,304.38,30730.27,53645664.08,0.0231,260.72,26322.7,2038,0.0099,1426.3837,73.0,0.5355,0.4645,0.675,0.038,0.1493,0.1377,0.1989
2022,San Francisco,20700936.86,0.0212,322.86,35446.81,14336691.09,0.0234,223.6,24549.13,584,0.0091,1217.7548,74.0,0.5313,0.4687,0.4074,0.0709,0.0932,0.4285,0.521
2022,San Joaquin,23998370.24,0.038,515.92,33423.91,18718016.35,0.0397,402.4,26069.66,718,0.0154,2020.0361,72.0,0.5333,0.4667,0.5537,0.0638,0.2353,0.1473,0.3229
2022,San Luis Obispo,5108067.66,0.0093,100.65,25668.68,4260786.87,0.0094,83.96,21410.99,199,0.0039,497.8817,73.0,0.5432,0.4568,0.8605,0.007,0.0826,0.0499,0.1399
2022,San Mateo,16044884.47,0.0235,315.4,37575.84,11111603.16,0.0236,218.43,26022.49,427,0.0084,1294.6276,75.0,0.5519,0.4481,0.6282,0.0215,0.1082,0.242,0.1293
2022,Santa Barbara,14412113.43,0.0198,245.1,33284.33,11514097.31,0.02,195.82,26591.45,433,0.0074,1046.5306,74.0,0.5471,0.4529,0.7091,0.0162,0.2069,0.0678,0.2138
2022,Santa Clara,47896144.27,0.0291,440.03,38688.32,32687566.17,0.0296,300.3,26403.53,1238,0.0114,1642.8781,74.0,0.5479,0.4521,0.5272,0.0214,0.1209,0.3305,0.2587
2022,Santa Cruz,8626759.53,0.0178,225.04,36554.07,5904756.01,0.0173,154.03,25020.15,236,0.0062,794.7253,73.0,0.5393,0.4607,0.7539,0.0078,0.1736,0.0647,0.215
2022,Shasta,5529385.23,0.0121,138.75,29256.01,4564619.84,0.0123,114.55,24151.43,189,0.0047,600.5521,72.0,0.5318,0.4682,0.9029,0.0066,0.0424,0.0481,0.2384
2022,Sierra,,,,,,,,,0,,,73.0,0.536,0.464,,,,,0.2174
2022,Siskiyou,1411608.48,0.0115,111.87,27146.32,1238104.26,0.0127,98.12,23809.7,52,0.0041,603.0274,72.0,0.5195,0.4805,0.8867,0.0098,0.0442,0.0592,0.2408
2022,Solano,16738344.76,0.0394,522.94,36868.6,11821706.86,0.0394,369.34,26039.0,454,0.0142,2057.5481,72.0,0.5419,0.4581,0.5155,0.1401,0.1671,0.1773,0.2895
2022,Sonoma,10972593.41,0.0169,238.87,37069.57,7744000.57,0.0167,168.58,26162.16,296,0.0064,907.9807,73.0,0.5496,0.4504,0.825,0.0116,0.0949,0.0686,0.2166
2022,Stanislaus,17198484.88,0.0371,499.06,32821.54,14496227.87,0.0396,420.64,27664.56,524,0.0152,2096.6572,71.0,0.5381,0.4619,0.6348,0.0279,0.2554,0.0819,0.3798
2022,Sutter,3396920.59,0.0182,239.61,29283.8,2882247.08,0.0198,203.3,24846.96,116,0.0082,1015.6592,72.0,0.5414,0.4586,0.6587,0.0183,0.1511,0.1718,0.2976
2022,Tehama,2430321.66,0.0175,198.83,31157.97,2084558.18,0.0188,170.54,26725.1,78,0.0064,820.9114,72.0,0.5256,0.4744,0.8639,0.0046,0.0931,0.0384,0.2563
2022,Trinity,408129.66,0.0115,125.62,27208.64,336034.34,0.0122,103.43,22402.29,15,0.0046,606.0326,72.0,0.4863,0.5137,,,,,0.2619
2022,Tulare,15177343.43,0.0299,370.65,24638.54,15208815.36,0.0347,371.42,24689.64,616,0.015,1976.2626,72.0,0.5315,0.4685,0.5552,0.0129,0.3784,0.0535,0.3715
2022,Tuolumne,1664800.5,0.0097,116.44,28703.46,1415792.21,0.0108,99.03,24410.21,58,0.0041,548.2968,73.0,0.5347,0.4653,0.9059,0.0031,0.0525,0.0385,0.1711
2022,Ventura,21729149.0,0.0179,262.32,29443.29,18013972.82,0.0183,217.47,24409.18,738,0.0089,1178.552,74.0,0.5546,0.4454,0.6962,0.0155,0.1906,0.0977,0.2113
2022,Yolo,5950381.05,0.0336,427.22,37900.52,4299935.53,0.0332,308.73,27388.12,157,0.0113,1546.8122,72.0,0.544,0.456,0.6462,0.0241,0.2125,0.1172,0.3255
2022,Yuba,3104998.74,0.0242,325.37,29571.42,2607323.16,0.0263,273.22,24831.65,105,0.011,1376.6111,70.0,0.5224,0.4776,0.76,0.0275,0.1398,0.0727,0.3296
2022,nan,,,,,,,,,0,,,,,,,,,,
